shift_duration_hours,consecutive_work_days,night_work_fraction,weather_stress_index,self_reported_tiredness,workload_risk_label
4.72142690007275,6,0.39601026178954596,0.5,5,High
6.318209740117718,7,0.0,0.5,3,Medium
6.693594137290658,4,0.0340597484325403,0.0,2,Low
5.859506270674627,6,0.4034649300252254,0.0,5,Medium
6.014213097495644,2,0.20656380359616103,0.5,4,Low
8.81046670508822,1,0.7412720851546839,0.5,2,Medium
6.02416383376135,7,0.9209975879404403,0.5,4,High
11.370691819077853,3,0.56488262298809,0.0,4,High
11.98556276351435,6,0.28333644970951033,0.5,2,High
7.033239484741218,2,0.3866971820983544,1.0,4,High
4.615525758747747,1,0.11412918717191785,0.5,5,Low
5.761725326534139,4,0.21782861902251735,0.5,4,Medium
5.5485606842107975,4,0.015234270166256773,0.5,3,Low
10.860747458087358,4,0.7870961364395724,0.5,3,High
8.76540750215744,3,0.2873023289991682,0.5,3,Medium
3.9281924262633887,1,0.0,0.5,5,Low
6.2721253367950105,3,0.40713664589493526,0.0,4,Low
8.869347214464621,5,0.5216578667159556,0.5,3,High
5.171133787225647,6,0.027284287659218334,1.0,5,High
7.137383722223831,5,0.6115771416456113,0.5,5,High
4.632994671905608,5,0.8769852904293607,0.0,5,High
3.290634187026291,4,0.21799568336095898,1.0,4,Medium
10.661532987378466,5,0.31168553710949704,0.0,3,High
7.991712005234011,3,0.17813954596713122,1.0,2,Medium
10.78956426069384,1,0.7318827831937802,0.5,4,High
9.4,5,0.6,1.0,4,High
7.305636770657618,2,0.7393761305602305,0.0,1,Low
9.136312972867634,3,0.3804865490282442,0.5,3,Medium
7.955912436751398,2,0.7057636154960807,0.5,4,High
8.814655525686877,4,0.11959844144678368,0.0,1,Low
5.747858203388,2,0.6117163111866166,0.5,4,Medium
6.777965731432872,2,0.6047179924398516,0.5,5,High
4.7630831173178985,1,0.32501488990363286,0.0,3,Low
7.929533081167803,2,0.21791368255397348,1.0,2,Medium
4.11937927787793,4,0.09646684800616492,0.5,5,Low
5.4655628109473815,4,0.13383410114485642,1.0,4,Medium
4.160039658362413,6,0.0,1.0,2,Medium
8.779645711761482,2,0.246303289197879,1.0,5,High
4.695887372988194,4,0.0,0.5,4,Low
9.119774837857136,4,0.6252634079956914,0.0,5,High
9.870834649588037,5,0.10514200630543032,1.0,3,High
6.447561890827128,1,0.21063704014271142,1.0,2,Low
4.365728578230844,3,0.10225349781558513,0.5,2,Low
4.569371734326977,6,0.12525132042988413,0.5,3,Medium
11.082511030521346,7,0.0,1.0,2,High
7.842290062950567,2,0.8185734628086772,1.0,4,High
10.661538110760642,7,0.32000731419577766,0.0,3,High
8.027448594173208,2,0.406809154275636,0.0,5,Medium
8.376858359324714,2,0.5101830053475856,0.5,3,Medium
8.11109858299539,3,0.32414951875769643,0.0,3,Low
4.682372325049875,6,0.8097482335498508,0.0,5,High
5.276185920056699,7,0.0,0.0,3,Low
4.608291936526504,5,0.5126824879120344,1.0,2,High
6.337840271159266,2,0.0,0.0,1,Low
6.59905286838331,2,0.6736205351028356,0.5,1,Low
6.811708745490513,2,0.13120741313911866,0.5,2,Low
4.582143229326754,3,0.5290049013202188,1.0,5,High
7.490404006275292,4,0.19540587312942576,0.0,2,Low
11.227262309322125,2,0.04365141649099373,0.5,3,Medium
6.0528367556585865,6,0.9047471609953514,1.0,3,High
4.441075807517818,6,0.5912571381208694,0.0,2,Low
5.136368080995917,7,0.42161738334984716,0.0,3,Medium
6.938674720248645,1,0.6442500940536975,1.0,3,High
8.894765288772039,2,0.5806452697731787,0.5,3,Medium
11.669021704093273,7,0.21110649799557601,0.5,3,High
8.554092125249152,2,0.24591586191644774,1.0,2,Medium
7.079002776032787,3,0.582968519869439,0.5,4,High
7.230931605010149,7,0.0,0.5,3,Medium
4.391144467600583,6,0.21389894230198253,0.0,5,Medium
10.312669241114758,5,0.020704550962312007,0.5,5,High
4.671112076903191,4,0.10763241360734076,0.5,3,Low
6.343766921471809,4,0.6168876189614895,1.0,2,High
11.34800233560006,3,0.7545321302553185,1.0,3,High
5.573126265588319,1,0.38346129257317624,0.0,1,Low
11.751004226526657,7,0.2874674090218616,0.5,3,High
3.963915320906634,2,0.6072982096729531,0.5,2,Low
7.088227676078748,2,0.9018221032671716,0.5,2,Medium
8.163717090032385,4,0.6206408762518074,1.0,2,High
4.957364747499274,2,0.6891416947472766,0.5,2,Low
8.80189407772636,5,0.3203218132268836,0.0,3,Medium
5.771219403300768,1,0.42881719711825117,0.0,2,Low
5.7364404144420345,2,0.8039823469154717,0.0,3,Low
8.939730633373609,7,0.012734591037131997,1.0,3,High
9.552242828798573,5,0.4036631663809763,0.5,4,High
10.507557717390199,7,0.19473732829006066,0.5,2,High
4.8387417334587655,1,0.020313028977958315,0.5,3,Low
6.992139116786007,4,0.41162082218721974,0.0,5,Medium
9.824646511431439,6,0.417219036786862,0.0,3,High
5.9,2,0.2,0.5,2,Low
8.524096416693924,2,0.20926357115185035,0.0,1,Low
9.865809439070635,1,0.32092558694816636,0.5,1,Low
6.387964071298919,1,0.20469948628228535,0.0,3,Low
4.922275622221053,4,0.8284848276223183,0.5,2,Medium
5.556239958189765,4,0.7052801698717526,0.5,1,Medium
5.884000792296085,5,0.7989244922695893,1.0,1,High
3.9861159001959097,6,0.17405497566128159,0.0,3,Low
3.1775194400960944,3,0.07971678993787444,0.5,1,Low
8.210810678597635,4,0.036955431917337536,1.0,2,Medium
6.812288646205512,2,0.0,0.5,3,Low
9.295834195759129,4,0.6050792834565052,0.0,2,Medium
8.194485540630943,5,0.48070858269770916,1.0,1,High
5.086993189104492,5,0.0,0.5,2,Low
11.99255626703657,7,0.372987926770187,0.5,2,High
8.5,4,0.5,0.5,4,High
9.774860419845703,2,0.19250460811298814,0.5,3,Medium
4.8470460765223455,6,0.0,1.0,2,Medium
3.752741958354592,6,0.011985798761995719,0.0,3,Low
8.922469424233329,3,0.07679663824731883,0.0,4,Low
7.657457459089691,6,0.2152525449658248,1.0,5,High
8.184792242836313,4,0.690119149079271,0.0,3,Medium
11.05363220942458,3,0.35796732174825474,0.0,3,Medium
5.7,2,0.2,0.5,2,Low
3.047546870143809,7,0.0030700752880760728,0.0,5,Low
11.898860316453455,2,0.10444384285081368,1.0,5,High
6.760318218036416,7,0.5735519456932098,1.0,3,High
7.704215313780697,3,0.0,0.5,2,Low
9.065171765964447,3,0.38132240578101806,0.0,5,Medium
10.278175123062187,1,0.18949805695056637,0.0,2,Low
7.1111249490824,3,0.4886265231900803,0.5,2,Medium
5.21793650692915,5,0.6181835726013252,1.0,2,High
7.157920318626084,7,0.20331975882951567,0.5,3,High
5.919530241414923,4,0.20990210969652784,0.0,2,Low
9.083120007314529,2,0.3090604777469506,0.5,3,Medium
10.46963721480191,2,0.8601950909197003,1.0,3,High
6.450423535639366,3,0.7201788132643696,0.5,2,Medium
12.0,1,0.01799851522984895,1.0,3,High
6.033691934370642,7,0.11810932164906071,0.5,2,Medium
5.942669312965861,2,0.16649902206967293,1.0,5,Medium
4.189360178866418,7,0.46367498645521643,1.0,4,High
6.595389845238286,5,0.17328463992172757,0.5,3,Medium
10.488208693284204,2,0.006624697758414891,1.0,4,High
8.895936727602118,6,0.39049103612067354,0.5,1,High
10.147142680788823,1,0.003897006120864304,0.5,1,Low
10.486877917787064,7,0.6849031090689006,0.5,4,High
3.647800251524007,3,0.1784302048856102,0.0,5,Low
7.4,4,0.3,0.0,3,Medium
10.621944897338434,2,0.0,1.0,4,High
6.92640700290952,6,0.7140126845018946,0.0,2,Medium
7.348238589921543,4,0.29649390482049454,0.5,4,Medium
9.040768428050427,4,0.4257524153211809,1.0,2,High
5.015822992181933,3,0.42298601939716723,0.0,3,Low
9.633277143146335,5,0.7012025935783295,1.0,5,High
10.159183072518841,1,0.02834446960446682,0.0,1,Low
4.532114284053011,2,0.6031437820671937,0.0,2,Low
3.4853496622287694,1,0.0,0.5,3,Low
3.105319557685719,5,0.007758538987118454,0.0,3,Low
7.862709766663089,2,0.00015903212652003187,0.5,3,Low
7.986995245616859,5,0.39507077137612034,0.0,4,Medium
6.741625948041643,4,0.2140793956243834,1.0,2,Medium
4.812034284207913,3,0.18409626575757435,1.0,3,Medium
9.9,6,0.7,1.0,5,High
8.921569884320752,6,0.13054999936509548,1.0,3,High
4.002292718644603,7,0.03008210465188008,0.0,2,Low
3.9227315741829645,4,0.6220365691751762,0.5,4,Medium
9.904942089111188,1,0.5206603836051439,0.0,2,Low
6.253705689445994,2,0.2823687864020201,0.0,5,Low
9.9,6,0.6,1.0,4,High
7.8435071622122425,1,0.7096558395320635,0.0,4,Medium
5.853257878363348,4,0.19957222501016364,0.0,4,Low
9.111229462281653,1,0.8070144975912337,1.0,3,High
10.55420117237395,4,0.2902945255682116,1.0,3,High
9.610720311910931,7,0.6997005111300927,1.0,1,High
8.30031706940162,5,0.0,1.0,1,Medium
3.0264694633021136,2,0.49697110795678606,0.5,3,Low
9.16949749401281,2,0.11680945496355087,0.5,2,Low
10.710807316636874,4,0.18466397903873644,0.0,4,Medium
9.939857031385927,6,0.5716167732893335,0.0,2,High
5.5600243599691135,5,0.5092380479156118,1.0,5,High
9.527064952431147,5,0.4372949083136003,0.0,1,Medium
12.0,1,0.0006154326843157975,1.0,3,High
3.081189530648439,1,0.48563062323180806,0.0,3,Low
10.250902558919421,5,0.8161184672852341,0.0,4,High
4.848500992723191,2,0.5178403869280551,0.5,1,Low
5.362475754947951,6,0.19602002958714454,0.0,3,Low
7.1616238735993045,7,0.1809986127650677,0.5,4,High
11.811423951608202,1,0.3144829497015431,0.0,1,Low
5.393332009499074,2,0.8838253986359255,1.0,2,High
11.034158151663995,4,0.6074506561098899,0.5,2,High
7.346715492381376,1,0.004011545835082695,0.0,3,Low
11.18027139823741,5,0.6537662941289262,0.0,3,High
9.289697153410897,6,0.10023407879870076,1.0,2,High
5.955207594637462,2,0.024394226548756892,0.5,2,Low
9.920435015667968,5,0.29055343485270757,0.0,2,Medium
10.00079851749625,4,0.6220899888810351,0.5,2,High
10.00270005145255,1,0.0,0.0,4,Low
9.969865217386115,4,0.33024387805631755,1.0,3,High
6.867176876939576,1,0.09452772335894978,0.5,1,Low
7.54517294596974,5,0.2803023548172237,0.5,5,High
3.9833007995071803,3,0.37768464329065,0.5,2,Low
7.399610061909601,3,0.5776495540733674,0.5,3,Medium
6.599087719999283,6,0.10851772100155006,0.5,5,High
10.942137292757874,1,0.6406815158447433,0.5,5,High
6.129879601407991,3,0.7921255981742421,0.5,2,Medium
12.0,4,0.0,0.0,3,Medium
4.941685210091498,4,0.10355175656235258,1.0,2,Medium
5.895852501006637,3,0.5060061172160008,0.0,1,Low
10.900803722942204,4,0.15799801471289945,0.5,4,High
7.0,3,0.3,0.5,3,Medium
4.639362483104916,1,0.0,0.5,4,Low
9.696611413983714,6,0.3113000117771039,1.0,5,High
6.397374644405437,6,0.4802444471295376,1.0,1,High
9.521699441039893,7,0.02305047105040997,0.5,3,High
7.568846124409979,6,0.5826187305851801,0.5,2,High
4.921578348259194,3,0.11338600281023342,0.0,3,Low
9.860036238897763,1,0.29735982310468956,0.5,1,Low
3.971012045110763,5,0.06506581031984678,0.5,1,Low
11.695977653283308,3,0.7149632800408247,0.5,3,High
9.961534976226991,4,0.4923516972950709,0.0,2,Medium
4.266876078710923,2,0.7154371036350864,0.5,2,Low
9.09030804827172,3,0.6996716584588418,0.5,2,High
9.03153200199778,5,0.08671781081960545,0.0,2,Low
5.818544036279869,2,0.18693781399643422,0.0,5,Low
6.594663900301121,6,0.8225846240938145,0.5,5,High
5.037081219343339,3,0.17525917543335204,0.0,1,Low
6.732360990398697,5,0.20502663021145448,0.0,3,Low
6.3212893589384285,7,0.5316443665236493,1.0,4,High
3.550124311415218,2,0.12078932562210214,0.0,4,Low
9.400568125941057,6,0.5558416912947776,0.0,5,High
5.798675504995073,1,0.49520703641348596,0.0,3,Low
8.233876778807174,1,0.0,1.0,2,Low
4.58623421760392,5,0.18930594989293606,0.0,1,Low
10.276146998719641,5,0.482366011785495,0.5,4,High
4.863003537855911,2,0.3238194136942006,0.5,4,Low
7.6006423484839924,2,0.3974853246946911,0.0,5,Medium
8.372987105391093,1,0.2847248198681115,0.0,3,Low
2.965737590698141,7,0.7826336254784656,0.5,4,High
3.049215776354269,6,0.1245975240880878,1.0,5,High
4.994967416560497,3,0.0,1.0,5,Medium
8.0,4,0.4,0.5,3,Medium
9.36888136956983,2,0.40231109262734355,1.0,1,Medium
8.017587232472856,5,0.5935252789915687,0.5,1,High
7.8007951497281365,4,0.5737004602723697,0.5,4,High
11.873276977979954,4,0.2092625977222963,1.0,5,High
9.116878360109236,5,0.0037098920474067845,0.5,1,Medium
7.539523483696284,3,0.30160198323457127,0.5,3,Medium
5.805539657533067,2,0.005327539256338528,0.0,5,Low
10.52004065380021,5,0.4118459988219188,0.5,3,High
6.384657678288324,6,0.0,0.5,1,Low
10.06388798947362,2,0.7602073924633233,1.0,1,High
3.6547905013501114,1,0.2227465651954151,0.0,1,Low
7.250698975959451,1,0.5215852106358924,0.5,5,Medium
5.670353065705354,1,0.7012084005387239,0.5,5,Medium
7.443386696158803,5,0.04478312564941438,1.0,4,High
9.999643416114713,5,0.2155877512416906,0.5,5,High
3.84988845390945,5,0.0332190469896208,1.0,5,Medium
11.5402065828114,2,0.308009301549944,0.0,3,Medium
4.431114679010367,5,0.29076162077432033,0.0,5,Medium
4.75583021241933,5,0.17713316543372487,0.0,2,Low
3.9092950453082356,1,0.28631497238343884,0.0,5,Low
8.82982324162256,7,0.21041575563338433,0.5,3,High
8.267420633125504,4,0.18066541632400218,0.5,1,Medium
4.614936469686631,6,0.1919562665682575,0.0,1,Low
6.5754881608789,1,0.10501428197317624,0.5,5,Low
8.16389707925727,1,0.6220031603821905,1.0,3,High
4.913096456895611,5,0.10219224264183761,0.5,2,Low
7.966630028558381,2,0.2773153713920852,0.5,2,Low
3.7500702215665895,3,0.0,1.0,3,Low
9.363557113495881,4,0.24154516580957688,1.0,5,High
6.588807590854086,5,0.08167075004968005,1.0,3,Medium
10.88934460656628,6,0.08221713244401227,0.0,4,High
3.2,1,0.0,0.0,1,Low
5.968125305556061,7,0.0,1.0,3,High
9.689630599432078,3,0.3965696267196378,0.0,3,Medium
5.599208925427018,4,0.9105177532772946,0.5,4,High
7.2222702918170025,2,0.2260661777516788,0.0,4,Low
6.238929080908175,5,0.10586036211559241,0.0,5,Medium
5.6717333040453495,3,0.6920650120306712,1.0,5,High
7.6448939227925425,5,0.1830854673975726,0.0,4,Medium
7.577904400572197,4,0.18864255532054494,0.5,5,Medium
8.8869930814964,5,0.5088323051782521,0.5,5,High
9.590162655479942,1,0.8272583002543035,1.0,2,High
11.198202304423,7,0.7633467880550462,0.5,2,High
10.13773501438834,1,0.0,1.0,5,High
7.057952622298621,6,0.0,0.5,5,High
6.097287929738554,4,0.4077425873433499,0.5,1,Low
5.903483538489532,4,0.49070714201815935,0.5,3,Medium
5.8,2,0.2,0.5,2,Low
7.301641847736749,4,0.3797338116286142,0.5,3,Medium
6.393066482196116,2,0.016969878505905773,1.0,5,Medium
4.319006312849507,7,0.3439501714807724,0.0,5,Medium
8.19848124841113,7,0.1032070011582164,1.0,5,High
5.481642941411753,1,0.8324295336918724,0.0,2,Low
7.294601790656208,4,0.4223889027915652,0.0,4,Medium
7.503643180076262,3,0.25962294516835005,0.0,3,Low
4.481321890419967,5,0.5203342512467989,0.0,3,Low
9.243730096728433,6,0.5578632120454741,0.5,1,High
5.514208133841906,5,0.6057393840475331,0.5,3,Medium
8.589898236588098,2,0.6970822771878552,0.5,2,Medium
3.2357949637297376,3,0.6678642305910114,0.5,3,Medium
9.55739862452785,3,0.7917274325852017,0.5,5,High
9.528889340503564,1,0.016827179801314686,0.0,5,Low
9.865751947293875,1,0.0,0.5,2,Low
6.21314757550566,1,0.5901166340384737,1.0,2,Medium
9.205258724663215,1,0.6952310423685627,1.0,4,High
5.724416704755276,4,0.0,0.5,3,Low
6.45789550119262,4,0.6996847560777791,0.0,5,High
5.033143076274908,5,0.37984631440898603,0.5,5,High
6.557712285618257,7,0.019841661429709063,0.5,2,Medium
8.71964735109088,4,0.0,1.0,5,High
3.7700635549824764,6,0.009877825253678498,0.5,4,Low
4.1485705684367,1,0.6025072656013848,1.0,5,Medium
5.749885203895732,1,0.0,1.0,4,Low
9.844256606579586,5,0.42887379868788894,0.5,1,High
7.914144782728813,1,0.5325355742899363,0.0,2,Low
6.652350917173925,6,0.5744364829277849,0.5,2,High
6.289202049412522,4,0.29404852275227117,0.5,5,Medium
4.410022105328609,5,0.16042226231726578,0.0,3,Low
8.258514879277264,1,0.8210438549963274,1.0,2,High
11.156330602990753,6,0.902396428184746,0.5,3,High
4.5457396917742265,7,0.08891539961035798,1.0,1,Medium
9.733656446694763,2,0.5392116380557428,0.0,2,Medium
7.42562850843512,2,0.2647112057620965,1.0,2,Medium
8.902608749342445,1,0.10814939806321751,0.5,5,Medium
4.93451711787195,1,0.2250906186054443,0.0,5,Low
4.697185644940219,3,0.01327812600577581,0.0,2,Low
3.5631755715712803,2,0.07224462251898273,0.0,2,Low
6.695380413563447,2,0.8202921583755949,0.0,3,Medium
9.823311266043936,2,0.0,0.5,4,Medium
4.273694178831639,3,0.917675271189419,0.5,4,Medium
5.567550015282126,4,0.5484044599387039,1.0,3,High
6.535124868863499,3,0.7732212177823612,1.0,4,High
8.705468792917518,6,0.5878730288965494,0.0,3,High
9.057437161901001,2,0.3151939782186685,0.5,5,Medium
11.187011242647827,1,0.2141057939981041,0.0,5,Medium
4.626652767003999,2,0.1687963607761041,0.0,3,Low
8.286989135709321,5,0.5996848890958167,0.5,4,High
6.596762142149493,5,0.1884429258208803,0.5,4,Medium
10.544657972021744,3,0.0015677505963627174,0.0,2,Low
8.655531142709693,6,0.7042276692927828,0.5,5,High
5.139420785129236,2,0.002610137374176719,0.5,5,Low
5.76538930271566,6,0.0,0.0,2,Low
6.170888887972898,6,0.10159234833778828,0.0,4,Medium
8.80923036261302,6,0.19947341728506196,1.0,1,High
4.08260714327592,5,0.6899042648137165,0.5,2,Medium
5.65399696760711,1,0.6924276928594084,0.0,5,Medium
8.000419357788362,3,0.29321574043642523,0.0,3,Low
4.751322570536066,3,0.911711441281345,0.0,3,Medium
9.0678962769253,3,0.5847058701467566,0.5,3,High
5.89971707013504,1,0.2964877694860328,0.0,1,Low
5.202035449868845,1,0.29853226321037046,0.0,2,Low
11.420754854953016,1,0.4071372191107882,0.0,2,Low
5.096736802446859,4,0.3911262056665929,0.5,5,Medium
9.544477034681053,1,0.1327555951767139,0.5,5,Medium
8.666585211141511,2,0.3895323023756783,0.0,1,Low
4.602269973817998,4,0.7102056983690608,0.5,3,Medium
4.110117971909387,2,0.0,0.0,4,Low
5.8791254713735555,6,0.3714316815975498,0.0,3,Medium
7.218277627470645,4,0.40336676669045524,0.0,5,Medium
9.877235884399504,5,0.6931619068761609,0.5,5,High
6.139517549244382,1,0.5924407240745498,0.0,3,Low
5.882291971953264,1,0.6777713625894579,0.5,5,Medium
7.264484480422724,5,0.39201416628480146,0.5,5,High
6.030516113292552,4,0.5604005364347677,0.5,1,Medium
6.065433591020142,1,0.16354611642374106,1.0,2,Low
4.55663208200375,1,0.4167781065872788,0.5,2,Low
8.645544224111044,2,0.26694704614098375,0.0,3,Low
6.089801669602421,6,0.0,0.5,2,Low
11.264434763891472,3,0.19010043578799157,0.5,2,Medium
7.355131538370924,6,0.5034277604685318,0.0,5,High
10.005289927790033,6,0.1954550598911653,0.5,4,High
12.0,1,0.4965427518212739,0.0,5,High
8.425946520968818,2,0.0,0.5,5,Medium
6.27564671205203,2,0.0,1.0,5,Medium
7.849127130634551,4,0.32804966799886187,0.0,5,Medium
9.711721168467442,5,0.15153026179978502,0.5,4,High
9.282473840107532,4,0.0967128286964242,0.0,5,Medium
5.520016054008883,2,0.5920189941849044,0.0,3,Low
11.911626140035295,1,0.30476398536991706,0.5,2,Medium
6.389575719588117,5,0.22136325983242808,0.5,5,High
8.554780889550704,3,0.0,0.0,4,Low
3.4365154123703694,5,0.29810186653657544,0.0,1,Low
8.433009538560473,3,0.6006046879622361,1.0,4,High
6.758693872336045,1,0.12087469526016266,0.0,4,Low
9.270212883010013,5,0.6738756102518352,1.0,4,High
5.134868902035525,7,0.7202359056400613,0.0,2,Medium
8.415639843382673,3,0.09146016010991682,1.0,5,High
4.822256524308803,3,0.45942117691016293,0.0,4,Low
8.313164024035393,1,0.09061789340380319,0.0,1,Low
6.167255452009129,6,0.4180551886024079,0.5,4,High
7.078992046441074,4,0.475977237158076,0.5,2,Medium
5.333511679410166,3,0.4532598235541904,0.0,3,Low
3.281717369803983,3,0.2143699217522378,0.0,3,Low
5.641798141680669,2,0.08019249412232093,0.0,1,Low
12.0,3,0.2820067342731681,0.0,3,Medium
9.11420943439999,5,0.19689886657192168,0.5,5,High
3.621638825470865,5,0.19140622003330668,0.5,5,Medium
6.401096431385776,3,0.7330602436957476,1.0,5,High
11.789605859261478,2,0.2111415512094707,0.5,1,Medium
6.595321540992939,3,0.1901229335063381,0.5,2,Low
8.433457718265677,3,0.1358250866855519,0.5,1,Low
10.77108725350253,3,0.0,0.0,4,Medium
11.81885671124843,5,0.0,0.5,2,Medium
10.165721723861138,4,0.09577128960257414,0.0,4,Medium
9.192710490695042,4,0.34378484974722545,1.0,5,High
12.0,3,0.21868364958516714,0.5,2,Medium
4.2,1,0.1,0.0,2,Low
10.053998831529345,6,0.20654995510869295,0.5,4,High
6.47193628073449,6,0.07970109336170897,0.0,3,Low
5.431451375649567,3,0.38056561721953885,0.0,2,Low
10.972650634756379,6,0.00414675019928812,0.5,1,Medium
12.0,3,0.09698681841154314,0.5,1,Medium
5.639284876755145,5,0.41925465758678976,1.0,5,High
8.680911411686557,5,0.3810545273228535,0.0,2,Medium
10.885563036211257,6,0.3101566852406014,1.0,1,High
3.535903731089099,4,0.4763938460584413,0.0,3,Low
7.063125732943392,6,0.905088791573452,0.5,2,High
3.6194597244718145,4,0.6825625020572615,0.0,4,Low
5.938787409184345,4,0.22477295578948858,1.0,2,Medium
8.88569537282288,7,0.4947139799012286,0.0,3,High
3.1028384193679703,3,0.32153091162590863,1.0,5,Medium
10.824763330489061,5,0.6727574719962663,0.5,1,High
8.322432802094118,6,0.42193305024016625,0.0,3,Medium
11.627476461742923,2,0.8894315190013476,0.0,4,High
6.710964481106833,1,0.09883474643425431,0.0,5,Low
9.044876336971823,4,0.0,1.0,2,Medium
9.317525907369538,4,0.1810717471420654,0.5,3,Medium
7.699242994542827,4,0.7582834365787862,0.0,3,Medium
6.237499054455278,1,0.3386365754360305,1.0,5,Medium
8.52208314443019,2,0.0004910388589052555,0.5,1,Low
6.507489997529161,2,0.6719335114135959,0.5,5,High
6.150175501149691,3,0.21359040000760982,0.5,2,Low
9.603562188973441,5,0.6793194885915349,0.0,3,High
8.922619482212687,4,0.5695471996166594,0.0,2,Medium
9.87124400577631,4,0.08175503667219243,1.0,5,High
6.9495255325157235,2,0.6188204253790468,0.5,3,Medium
6.669778390091262,3,0.9071398353031188,1.0,2,High
8.814870608502863,5,0.0,0.0,2,Low
11.203221459587029,6,0.10204000732208236,0.5,2,High
12.0,5,0.6709260578463297,1.0,5,High
5.839310334723894,3,0.9074695673514019,0.5,4,High
7.1142649265242435,5,0.22501980015872058,1.0,5,High
3.7684258058459537,5,0.0,1.0,2,Low
6.483280929824181,3,0.6020414580003581,1.0,1,Medium
12.0,6,0.3672667388357088,0.0,2,High
8.935374298779218,3,0.289335150172485,0.5,4,Medium
8.869423563428107,3,0.10255924501519555,1.0,2,Medium
5.904420229460506,6,0.6991326802370107,0.0,2,Medium
3.9361372356213553,3,0.014631677853527064,0.5,3,Low
8.104362080858582,4,0.5928909180633068,1.0,1,High
9.791499798906537,7,0.41614657901293106,0.0,3,High
6.050776605786046,5,0.01594711433804278,0.0,1,Low
6.439973226662768,4,0.18743564899373086,0.5,1,Low
4.080235844093211,3,0.02102001722711194,1.0,2,Low
5.365882168334343,5,0.34005095387399387,1.0,3,High
8.79121972068068,2,0.019624540305546643,0.5,4,Medium
4.698926466416801,2,0.7328510712743365,0.5,4,Medium
9.8,6,0.6,1.0,4,High
7.94821956520361,1,0.0,1.0,4,Medium
8.569193374517418,2,0.6154997913482864,0.5,3,High
5.7419873897691485,6,0.17835540311878825,0.0,2,Low
5.157891145928849,5,0.015007572547045083,0.5,2,Low
6.130964957784011,4,0.29023535672891887,1.0,3,Medium
4.782962424628974,2,0.6746806358492925,0.0,3,Low
7.730681838938113,7,0.0,0.5,5,High
10.575799657277894,5,0.12957963328190156,1.0,3,High
5.070098699798905,3,0.3032752900924219,0.5,3,Low
7.243924266215455,3,0.29591283093466875,1.0,4,High
5.4714079738228865,1,0.12112787178046609,0.5,3,Low
9.768295413092194,5,0.07940226359980873,0.0,3,Medium
6.092409623249715,1,0.22011361416886188,0.5,4,Low
5.644776415252276,1,0.47147033283182477,0.5,5,Medium
4.766855470228413,1,0.12549222499927068,1.0,2,Low
6.013937532088797,3,0.005579309476718741,0.0,3,Low
2.8336970463087208,6,0.3178191309978143,0.0,2,Low
4.402646220534954,6,0.4060817264739171,1.0,2,High
9.085457013087856,4,0.48277962695380616,0.0,2,Medium
9.100181327654697,4,0.0,1.0,4,High
10.238437769889503,4,0.09541480176923599,0.0,3,Medium
4.248847348366373,1,0.13949619093344687,0.0,2,Low
11.088912576875545,2,0.7795795329980324,0.5,1,High
11.795652970912023,1,0.30400924883669156,1.0,3,High
9.395650364578279,3,0.23048528344473185,0.5,1,Medium
9.466486957678349,4,0.7750016294922438,0.5,3,High
4.460217598005285,4,0.12616224046162422,0.5,4,Low
8.804689084993695,5,0.6460403013493895,0.5,2,High
4.930047235188823,5,0.2789985991429337,1.0,4,High
5.798428602354733,7,0.18744675394991678,0.0,3,Medium
8.327499719530715,6,0.3311519951511522,0.0,2,Medium
9.219241245544048,5,0.08114306337780296,0.5,4,High
6.2228559907575205,4,0.37765322573342014,1.0,3,High
5.445672351468932,2,0.8744155270097149,0.0,3,Medium
9.920480136275396,1,0.09108451985162351,0.5,1,Low
9.927002632904653,7,0.3102310608922465,1.0,1,High
5.86341324681323,7,0.3331821030874735,1.0,5,High
4.761455468316596,5,0.2936503870336497,0.0,2,Low
7.67227897433027,4,0.7044610261398525,0.5,4,High
9.225507575375747,3,0.5739199988804362,0.0,5,High
4.173135870615087,5,0.20202995105378863,1.0,1,Low
4.709316730520482,5,0.22250783595600088,0.0,3,Low
4.251499133427204,1,0.3048415679202989,1.0,3,Low
5.2515540999280805,2,0.0016635969445436861,0.5,5,Low
5.271196566719375,3,0.5963129696953896,0.0,3,Low
7.585726400411698,1,0.4889212819715611,0.5,3,Medium
4.897951798857585,2,0.7975015743380622,0.5,3,Medium
4.253528819773447,3,0.706001470714115,0.0,2,Low
7.220923377210554,4,0.2991002383302261,0.5,3,Medium
7.370892576204517,3,0.634491783284733,1.0,1,High
3.9469613468529077,4,0.14024287601604168,0.5,5,Medium
7.584539433937122,6,0.014277388949095202,1.0,3,High
8.16742329928529,5,0.111707994160824,0.5,4,High
6.967032865974493,2,0.4177668086843627,0.0,4,Low
6.157513753949962,2,0.8880743178957115,0.5,2,Medium
10.383814254608279,7,0.4028356434793511,0.5,3,High
3.7842147635998735,6,0.008246288457410093,0.5,2,Low
9.060428457558245,2,0.8519823704249359,0.0,3,Medium
3.702690708410755,6,0.589521578753057,0.0,5,Medium
7.615936878371116,4,0.19016890355487243,0.0,5,Medium
8.7425927837624,6,0.6101446359609757,0.5,5,High
4.441739665164945,6,0.0,0.0,2,Low
9.468486566502841,4,0.6166847343602982,1.0,2,High
5.457651795796482,3,0.09165863627618535,0.0,1,Low
